TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,category
TX002252,AC00359,20.06,4/19/2023 16:41,Debit,Memphis,D000184,206.168.209.111,M017,ATM,27,Student,144,1,445.21,11/4/2024 8:10,Grocery
TX002253,AC00478,236.57,9/1/2023 17:51,Debit,Sacramento,D000656,173.135.78.201,M023,ATM,79,Retired,112,1,3488.77,11/4/2024 8:06,Dining
TX002254,AC00236,0.32,8/4/2023 17:44,Debit,Boston,D000129,173.135.78.201,M033,ATM,39,Engineer,136,1,7158.58,11/4/2024 8:09,Grocery
TX002255,AC00085,14.28,9/15/2023 17:03,Debit,Phoenix,D000429,200.136.146.93,M059,ATM,23,Student,81,1,1597.51,11/4/2024 8:07,Travel
TX002256,AC00349,232.35,5/12/2023 16:14,Credit,Atlanta,D000438,141.121.30.32,M048,Branch,33,Engineer,153,1,4186.25,11/4/2024 8:08,Retail
TX002257,AC00314,317.53,2/24/2023 18:25,Debit,Miami,D000034,137.33.78.168,M070,Online,44,Engineer,104,1,6237.68,11/4/2024 8:06,Utilities
TX002258,AC00056,74.67,5/15/2023 17:37,Debit,Indianapolis,D000667,16.131.3.140,M074,ATM,43,Engineer,283,1,3449.35,11/4/2024 8:11,Electronics
TX002259,AC00399,65.01,10/24/2023 17:28,Credit,Austin,D000697,93.115.61.201,M004,Online,29,Doctor,67,1,10235.19,11/4/2024 8:09,Healthcare
TX002260,AC00324,0.45,7/26/2023 17:29,Debit,Kansas City,D000334,5.50.152.168,M078,Branch,34,Engineer,172,1,8670.23,11/4/2024 8:10,Utilities
TX002261,AC00095,364.13,2/3/2023 16:06,Debit,Fort Worth,D000080,13.149.61.4,M070,ATM,63,Doctor,61,1,8198,11/4/2024 8:10,Utilities
TX002262,AC00086,340.13,2/6/2023 17:23,Debit,Mesa,D000203,165.35.58.173,M029,Branch,24,Student,32,3,1149.74,11/4/2024 8:11,Entertainment
TX002263,AC00279,15.81,3/2/2023 18:36,Debit,Oklahoma City,D000606,96.24.89.146,M018,Branch,69,Doctor,11,4,8384.85,11/4/2024 8:12,Electronics
TX002264,AC00431,222.66,6/28/2023 16:05,Debit,Detroit,D000106,35.67.21.23,M038,Online,39,Doctor,88,1,14466.38,11/4/2024 8:10,Utilities
TX002265,AC00369,638.24,3/9/2023 18:04,Debit,Phoenix,D000225,29.168.185.63,M047,Branch,48,Engineer,64,1,5695.78,11/4/2024 8:11,Dining
TX002266,AC00089,241.21,9/25/2023 16:37,Debit,Omaha,D000264,116.237.223.50,M037,ATM,31,Engineer,108,1,1220.86,11/4/2024 8:09,Entertainment
TX002267,AC00035,171.16,9/28/2023 16:33,Debit,New York,D000459,147.119.62.178,M058,Online,51,Retired,42,1,6126.5,11/4/2024 8:11,Electronics
TX002268,AC00416,1360.67,4/19/2023 16:38,Debit,Raleigh,D000017,164.75.163.220,M092,Branch,29,Engineer,118,1,2861.65,11/4/2024 8:06,Healthcare
TX002269,AC00056,37.65,9/25/2023 17:29,Credit,San Jose,D000211,219.219.117.136,M062,Online,27,Student,109,1,411.78,11/4/2024 8:11,Utilities
TX002270,AC00197,25.77,10/2/2023 16:32,Debit,Memphis,D000428,93.170.203.44,M054,Online,68,Retired,18,1,4331.54,11/4/2024 8:06,Utilities
TX002271,AC00396,789.8,7/10/2023 16:04,Debit,Jacksonville,D000271,63.82.133.139,M038,ATM,40,Doctor,94,1,13948.09,11/4/2024 8:07,Utilities
TX002272,AC00295,308.85,11/29/2023 18:03,Credit,Los Angeles,D000342,116.43.88.219,M030,Branch,20,Student,33,2,333.19,11/4/2024 8:08,Utilities
TX002273,AC00268,1454.52,9/22/2023 16:13,Debit,Miami,D000598,34.169.232.37,M088,ATM,27,Student,20,1,1189.03,11/4/2024 8:07,Retail
TX002274,AC00357,806.97,3/7/2023 17:48,Debit,Seattle,D000691,193.221.15.59,M028,Online,25,Student,11,1,102.2,11/4/2024 8:08,Healthcare
TX002275,AC00490,364.81,6/26/2023 17:34,Debit,Charlotte,D000079,142.148.226.178,M027,Online,25,Student,53,1,1145.23,11/4/2024 8:07,Travel
TX002276,AC00367,490.82,6/1/2023 18:04,Debit,Kansas City,D000573,17.36.132.202,M029,ATM,26,Engineer,114,1,8704.27,11/4/2024 8:09,Entertainment
TX002277,AC00093,1021.38,1/27/2023 18:59,Debit,Detroit,D000256,62.152.134.92,M013,Branch,61,Doctor,125,1,6223.26,11/4/2024 8:08,Entertainment
TX002278,AC00177,311.28,5/22/2023 16:41,Debit,Atlanta,D000515,188.205.152.176,M045,Branch,49,Doctor,198,1,135.96,11/4/2024 8:09,Entertainment
TX002279,AC00118,85.03,4/10/2023 16:52,Debit,San Diego,D000109,160.65.101.37,M020,ATM,51,Retired,48,1,4597.57,11/4/2024 8:06,Healthcare
TX002280,AC00183,307.75,4/12/2023 17:54,Debit,Detroit,D000612,39.129.125.110,M085,Branch,64,Doctor,63,1,1061.58,11/4/2024 8:10,Entertainment
TX002281,AC00137,333.67,7/6/2023 18:09,Debit,Fort Worth,D000288,129.108.48.116,M037,Online,36,Engineer,68,1,9238.08,11/4/2024 8:08,Entertainment
TX002282,AC00225,589.89,10/20/2023 16:29,Debit,Jacksonville,D000252,88.55.149.101,M028,Branch,56,Engineer,213,3,9404.63,11/4/2024 8:12,Healthcare
TX002283,AC00191,372.08,3/6/2023 16:37,Debit,Houston,D000470,102.203.223.1,M032,Branch,66,Doctor,63,1,13330.74,11/4/2024 8:12,Retail
TX002284,AC00373,502.9,9/18/2023 17:13,Credit,Fresno,D000384,135.73.131.111,M001,Online,26,Student,141,1,341.24,11/4/2024 8:08,Grocery
TX002285,AC00167,103.81,9/27/2023 16:39,Debit,Oklahoma City,D000283,214.32.109.197,M098,ATM,36,Doctor,34,1,7044.63,11/4/2024 8:11,Electronics
TX002286,AC00149,69.43,2/6/2023 17:38,Debit,Las Vegas,D000472,134.247.5.188,M003,ATM,30,Engineer,162,1,9281.85,11/4/2024 8:08,Travel
TX002287,AC00453,110.4,9/21/2023 16:52,Credit,San Diego,D000153,60.43.160.195,M033,ATM,56,Doctor,62,1,8639.36,11/4/2024 8:08,Grocery
TX002288,AC00253,275.65,8/14/2023 16:52,Credit,Atlanta,D000241,6.44.165.160,M013,Branch,28,Engineer,14,1,4957.57,11/4/2024 8:08,Entertainment
TX002289,AC00149,336.01,11/9/2023 18:45,Debit,Colorado Springs,D000216,16.250.113.156,M043,Online,63,Doctor,121,4,9938.2,11/4/2024 8:08,Travel
TX002290,AC00359,251.8,4/3/2023 16:14,Debit,Mesa,D000657,59.208.79.116,M020,ATM,62,Doctor,102,1,11796.66,11/4/2024 8:10,Healthcare
TX002291,AC00050,334.07,8/11/2023 17:27,Debit,New York,D000440,100.4.40.132,M054,Branch,59,Engineer,200,1,7306.79,11/4/2024 8:10,Utilities
TX002292,AC00054,52.44,9/6/2023 18:56,Debit,Raleigh,D000427,101.223.82.253,M046,Online,27,Student,87,1,3157.75,11/4/2024 8:09,Utilities
TX002293,AC00388,1030.85,9/4/2023 17:22,Debit,San Diego,D000645,121.67.144.20,M060,ATM,25,Student,39,1,1941.8,11/4/2024 8:11,Healthcare
TX002294,AC00322,141.37,7/21/2023 16:54,Debit,Denver,D000119,52.196.112.199,M026,Online,46,Engineer,77,1,1019.77,11/4/2024 8:11,Electronics
TX002295,AC00140,211.7,11/13/2023 16:58,Credit,Chicago,D000157,59.127.135.25,M064,Online,50,Doctor,205,1,12272.78,11/4/2024 8:07,Retail
TX002296,AC00138,61.4,1/30/2023 16:45,Debit,San Jose,D000599,63.191.171.41,M073,Branch,41,Engineer,20,2,7892.87,11/4/2024 8:08,Grocery
TX002297,AC00408,308.23,4/17/2023 16:12,Debit,Las Vegas,D000008,198.73.211.114,M058,ATM,60,Retired,23,1,4150.63,11/4/2024 8:11,Electronics
TX002298,AC00219,111.41,12/27/2023 17:18,Debit,Chicago,D000162,18.72.115.111,M079,Branch,21,Student,181,1,1204.11,11/4/2024 8:10,Dining
TX002299,AC00339,675.49,3/15/2023 16:16,Debit,Charlotte,D000420,205.45.234.42,M065,ATM,61,Retired,159,1,1893,11/4/2024 8:10,Grocery
TX002300,AC00446,29.72,7/19/2023 17:16,Debit,San Antonio,D000132,203.99.96.114,M084,ATM,26,Student,38,1,1059.62,11/4/2024 8:07,Healthcare
TX002301,AC00038,301.73,6/27/2023 16:40,Debit,Tucson,D000006,165.143.173.165,M044,Online,67,Doctor,163,1,990.74,11/4/2024 8:07,Healthcare
TX002302,AC00387,294.61,9/28/2023 18:53,Debit,Omaha,D000652,216.32.4.105,M046,Branch,60,Retired,74,1,7375.59,11/4/2024 8:07,Utilities
TX002303,AC00126,106.43,4/17/2023 17:32,Credit,Phoenix,D000498,147.114.91.132,M063,ATM,52,Engineer,164,1,9403.12,11/4/2024 8:10,Dining
TX002304,AC00155,381.52,11/20/2023 16:42,Debit,Seattle,D000306,188.124.181.12,M052,Online,36,Doctor,79,1,5798.92,11/4/2024 8:11,Healthcare
TX002305,AC00494,1142.76,3/15/2023 17:10,Credit,Houston,D000027,145.246.171.225,M058,Online,25,Student,71,1,1498.93,11/4/2024 8:10,Electronics
TX002306,AC00202,5.66,12/4/2023 18:43,Debit,Fresno,D000082,173.135.78.201,M029,Branch,40,Engineer,33,1,5434.64,11/4/2024 8:11,Entertainment
TX002307,AC00489,209.09,11/7/2023 18:44,Debit,Virginia Beach,D000058,7.105.184.86,M091,ATM,48,Doctor,203,1,9100.81,11/4/2024 8:06,Travel
TX002308,AC00378,521.81,11/16/2023 17:26,Debit,Virginia Beach,D000495,210.98.198.143,M058,ATM,47,Engineer,34,1,4750.96,11/4/2024 8:07,Electronics
TX002309,AC00255,588.36,1/9/2023 16:08,Debit,Charlotte,D000356,82.51.236.134,M068,Online,33,Engineer,134,1,8434.99,11/4/2024 8:10,Healthcare
TX002310,AC00331,146.67,10/31/2023 16:05,Debit,Albuquerque,D000534,184.185.209.72,M025,Online,20,Student,273,1,1569.75,11/4/2024 8:11,Grocery
TX002311,AC00243,176.52,3/14/2023 17:06,Credit,San Diego,D000333,223.32.70.156,M022,Online,73,Retired,94,5,7132.08,11/4/2024 8:08,Utilities
TX002312,AC00066,57.34,10/23/2023 16:03,Debit,Atlanta,D000370,18.92.67.57,M089,Online,27,Student,81,1,1100.64,11/4/2024 8:10,Grocery
TX002313,AC00166,294.77,10/10/2023 17:16,Debit,Philadelphia,D000451,27.93.195.98,M087,Online,77,Retired,101,1,2272.17,11/4/2024 8:10,Dining
TX002314,AC00288,881.32,8/31/2023 17:29,Debit,El Paso,D000354,190.152.148.249,M015,Online,31,Engineer,59,1,2287.93,11/4/2024 8:06,Dining
TX002315,AC00005,162.59,2/22/2023 16:18,Debit,Indianapolis,D000401,201.95.180.152,M098,Branch,64,Retired,19,1,7104.83,11/4/2024 8:08,Electronics
TX002316,AC00191,56.15,12/28/2023 18:53,Debit,Nashville,D000336,216.79.134.201,M089,Branch,31,Doctor,77,1,13265.92,11/4/2024 8:09,Grocery
TX002317,AC00443,524.55,9/19/2023 16:32,Debit,El Paso,D000279,76.0.164.168,M039,ATM,39,Doctor,175,1,8292.75,11/4/2024 8:07,Dining
TX002318,AC00096,535.4,5/12/2023 18:38,Debit,San Diego,D000453,49.29.37.185,M023,Branch,23,Student,110,1,651.84,11/4/2024 8:08,Dining
TX002319,AC00225,56.84,8/14/2023 17:29,Debit,Raleigh,D000654,155.140.33.42,M088,ATM,45,Engineer,185,1,7977.78,11/4/2024 8:09,Retail
TX002320,AC00042,135.94,1/18/2023 16:48,Debit,Houston,D000489,58.1.27.124,M020,Branch,71,Retired,258,1,4710.21,11/4/2024 8:10,Healthcare
TX002321,AC00460,47.1,7/3/2023 17:26,Credit,Washington,D000545,21.190.11.223,M021,Branch,42,Doctor,178,1,6308.07,11/4/2024 8:09,Entertainment
TX002322,AC00378,124.05,10/25/2023 16:50,Credit,Albuquerque,D000652,193.217.248.188,M031,Branch,61,Doctor,220,1,7009.54,11/4/2024 8:12,Dining
TX002323,AC00322,802.89,8/28/2023 18:32,Debit,Chicago,D000050,139.23.212.102,M037,ATM,19,Student,175,1,1973.63,11/4/2024 8:11,Entertainment
TX002324,AC00328,193.16,4/6/2023 16:41,Debit,Charlotte,D000295,137.135.250.168,M100,ATM,64,Retired,109,1,2304.56,11/4/2024 8:07,Healthcare
TX002325,AC00337,541.52,6/28/2023 17:47,Credit,Indianapolis,D000336,160.65.101.37,M094,Branch,48,Engineer,161,1,6087.24,11/4/2024 8:08,Utilities
TX002326,AC00003,20.17,1/2/2023 16:45,Debit,San Antonio,D000287,221.23.158.87,M088,ATM,77,Retired,86,1,3869.37,11/4/2024 8:08,Retail
TX002327,AC00146,35.98,8/17/2023 16:14,Credit,Nashville,D000662,216.31.34.238,M004,Branch,40,Doctor,133,1,11147.34,11/4/2024 8:06,Healthcare
TX002328,AC00004,273.24,12/12/2023 16:56,Debit,Fresno,D000626,211.45.75.44,M011,Branch,51,Retired,173,1,2202.21,11/4/2024 8:10,Travel
TX002329,AC00386,663.45,12/12/2023 17:20,Debit,Albuquerque,D000564,156.187.182.236,M076,ATM,67,Retired,147,1,5897.29,11/4/2024 8:11,Healthcare
TX002330,AC00187,343.86,2/13/2023 16:44,Debit,Charlotte,D000134,201.95.180.152,M058,Branch,57,Engineer,70,1,3278.65,11/4/2024 8:09,Electronics
TX002331,AC00415,69.38,1/11/2023 16:09,Debit,Detroit,D000191,22.196.202.183,M042,Branch,69,Doctor,280,2,12072.11,11/4/2024 8:11,Electronics
TX002332,AC00315,75.43,8/14/2023 16:01,Debit,Fresno,D000280,5.50.152.168,M096,ATM,77,Retired,266,1,1441.86,11/4/2024 8:11,Retail
TX002333,AC00297,414.64,4/3/2023 16:27,Debit,Mesa,D000698,158.129.49.240,M060,Branch,32,Doctor,74,1,7253.22,11/4/2024 8:09,Healthcare
TX002334,AC00304,86.79,1/23/2023 16:31,Debit,Fort Worth,D000514,204.120.80.105,M100,Branch,33,Doctor,166,1,8795.37,11/4/2024 8:07,Healthcare
TX002335,AC00016,1105.88,3/6/2023 17:37,Debit,Omaha,D000159,41.82.55.163,M047,ATM,34,Engineer,36,1,2636.32,11/4/2024 8:11,Dining
TX002336,AC00048,14.1,12/25/2023 17:13,Debit,Louisville,D000099,164.75.163.220,M027,Branch,45,Engineer,73,1,6949.21,11/4/2024 8:08,Travel
TX002337,AC00485,63.33,12/26/2023 17:10,Credit,Louisville,D000485,7.28.148.225,M014,Branch,23,Student,124,1,792.33,11/4/2024 8:12,Utilities
TX002338,AC00064,606.27,6/22/2023 17:05,Debit,Louisville,D000326,12.71.148.184,M018,Branch,29,Doctor,42,1,9668.78,11/4/2024 8:09,Electronics
TX002339,AC00081,4.47,8/14/2023 16:20,Debit,Baltimore,D000239,147.234.20.46,M033,Branch,27,Student,132,1,1381.75,11/4/2024 8:10,Grocery
TX002340,AC00228,289.01,8/28/2023 16:41,Debit,Miami,D000202,191.91.45.159,M044,Online,66,Retired,96,1,4226.26,11/4/2024 8:08,Healthcare
TX002341,AC00204,338.69,10/23/2023 18:46,Debit,Virginia Beach,D000476,48.89.167.189,M026,Branch,18,Student,169,1,1137.89,11/4/2024 8:06,Electronics
TX002342,AC00144,97.73,5/29/2023 17:55,Debit,Sacramento,D000038,135.29.211.116,M018,Branch,69,Doctor,156,1,7885.21,11/4/2024 8:08,Electronics
TX002343,AC00420,1021.16,10/16/2023 17:32,Debit,Albuquerque,D000100,175.230.206.232,M046,ATM,20,Student,104,1,9427.06,11/4/2024 8:07,Utilities
TX002344,AC00448,27.61,3/10/2023 16:28,Credit,Fort Worth,D000463,116.43.88.219,M015,ATM,54,Retired,26,1,3679.64,11/4/2024 8:09,Dining
TX002345,AC00363,284.17,5/24/2023 16:02,Debit,Memphis,D000247,40.192.99.27,M074,ATM,51,Retired,189,1,3479.56,11/4/2024 8:08,Electronics
TX002346,AC00396,76.21,1/10/2023 16:41,Debit,Los Angeles,D000275,40.198.240.246,M055,Branch,22,Student,69,1,664.93,11/4/2024 8:10,Dining
TX002347,AC00456,334.79,11/20/2023 17:51,Credit,Denver,D000673,6.44.165.160,M097,Branch,69,Doctor,292,1,624.09,11/4/2024 8:08,Grocery
TX002348,AC00363,584.51,8/25/2023 17:47,Debit,Denver,D000697,113.201.172.36,M010,ATM,74,Retired,76,1,3254.56,11/4/2024 8:08,Electronics
TX002349,AC00326,432.18,5/19/2023 16:31,Debit,Las Vegas,D000023,76.136.92.235,M008,Branch,18,Student,162,1,678.83,11/4/2024 8:08,Retail
TX002350,AC00500,134.55,10/9/2023 16:44,Debit,San Jose,D000219,100.137.90.188,M026,Online,59,Doctor,165,1,14852.42,11/4/2024 8:08,Electronics
TX002351,AC00076,61.66,2/10/2023 16:34,Debit,Sacramento,D000125,112.222.0.29,M085,ATM,26,Student,86,1,5705.4,11/4/2024 8:06,Entertainment
TX002352,AC00063,12.35,2/6/2023 18:39,Debit,Fresno,D000213,144.228.168.6,M092,Branch,25,Student,22,1,1846.85,11/4/2024 8:11,Healthcare
TX002353,AC00376,213.25,2/23/2023 17:30,Debit,San Francisco,D000441,71.93.189.160,M076,Branch,25,Student,63,1,677.79,11/4/2024 8:08,Healthcare
TX002354,AC00392,34.93,10/16/2023 16:11,Debit,Columbus,D000434,172.111.76.65,M056,Branch,31,Engineer,72,1,2810.37,11/4/2024 8:11,Retail
TX002355,AC00282,959.48,1/10/2023 16:28,Debit,Miami,D000120,90.111.245.138,M004,Branch,67,Doctor,36,1,10631.43,11/4/2024 8:07,Healthcare
TX002356,AC00238,335.68,11/6/2023 17:20,Debit,Tucson,D000558,86.83.61.143,M062,Online,24,Student,142,1,1188.95,11/4/2024 8:11,Utilities
TX002357,AC00130,423.96,1/30/2023 18:50,Debit,San Diego,D000042,138.181.222.38,M086,ATM,43,Doctor,75,1,8374.38,11/4/2024 8:08,Utilities
TX002358,AC00194,361.38,3/2/2023 17:02,Credit,Milwaukee,D000444,60.89.202.192,M095,Online,72,Retired,71,3,4972.92,11/4/2024 8:12,Dining
TX002359,AC00132,220.82,12/29/2023 16:30,Debit,Louisville,D000297,37.143.57.20,M089,Branch,42,Engineer,31,1,4298.13,11/4/2024 8:08,Grocery
TX002360,AC00071,717.36,1/2/2023 17:00,Credit,San Diego,D000035,51.196.87.214,M020,Online,22,Student,138,1,514.88,11/4/2024 8:09,Healthcare
TX002361,AC00457,406.12,8/3/2023 17:32,Debit,Houston,D000109,181.223.246.123,M004,ATM,42,Doctor,106,1,10501.53,11/4/2024 8:11,Healthcare
TX002362,AC00153,427.83,5/10/2023 17:02,Debit,Phoenix,D000529,16.128.130.153,M066,ATM,47,Engineer,29,1,3293.06,11/4/2024 8:09,Electronics
TX002363,AC00003,416.62,3/6/2023 17:26,Credit,Baltimore,D000495,161.195.172.148,M091,Online,26,Student,67,1,9700.9,11/4/2024 8:11,Travel
TX002364,AC00327,21.9,4/10/2023 17:04,Debit,Phoenix,D000216,136.172.149.77,M084,ATM,28,Student,30,1,1052.27,11/4/2024 8:11,Healthcare
TX002365,AC00362,717.74,12/8/2023 16:51,Credit,Sacramento,D000030,161.168.126.136,M020,Online,42,Engineer,168,1,8375.16,11/4/2024 8:10,Healthcare
TX002366,AC00195,393.68,9/18/2023 16:40,Debit,San Diego,D000034,145.179.219.57,M087,ATM,55,Doctor,141,1,10135.88,11/4/2024 8:07,Dining
TX002367,AC00010,281.91,1/12/2023 17:10,Debit,Denver,D000312,24.148.92.177,M069,Branch,25,Student,269,1,225.53,11/4/2024 8:07,Entertainment
TX002368,AC00032,239.85,1/26/2023 16:17,Debit,Tucson,D000001,121.67.144.20,M047,ATM,70,Retired,50,1,1477.63,11/4/2024 8:07,Dining
TX002369,AC00202,237.84,9/22/2023 17:40,Debit,Nashville,D000111,193.108.17.115,M047,Branch,26,Student,16,1,8932.39,11/4/2024 8:09,Dining
TX002370,AC00262,459.29,1/26/2023 18:07,Credit,Kansas City,D000610,113.201.172.36,M016,Online,64,Retired,109,1,1006.12,11/4/2024 8:11,Retail
TX002371,AC00158,196.49,12/22/2023 17:31,Debit,Oklahoma City,D000342,139.23.212.102,M016,Branch,41,Engineer,65,1,7516.56,11/4/2024 8:09,Retail
TX002372,AC00465,21.23,9/11/2023 16:35,Debit,Virginia Beach,D000174,63.191.171.41,M094,ATM,23,Student,103,4,319.18,11/4/2024 8:09,Utilities
TX002373,AC00260,95.23,10/16/2023 18:47,Debit,Denver,D000287,5.252.94.135,M077,Online,20,Student,60,3,966.88,11/4/2024 8:11,Entertainment
TX002374,AC00130,344.87,8/28/2023 17:59,Debit,Houston,D000608,124.6.134.78,M090,Branch,58,Retired,25,1,7447.44,11/4/2024 8:11,Electronics
TX002375,AC00500,129.62,7/6/2023 16:47,Credit,San Jose,D000179,37.143.57.20,M070,ATM,23,Student,124,1,620.28,11/4/2024 8:06,Utilities
TX002376,AC00384,16.53,7/24/2023 17:07,Debit,Houston,D000078,52.1.78.30,M017,ATM,21,Student,220,1,707.95,11/4/2024 8:08,Grocery
TX002377,AC00027,277.02,11/13/2023 16:16,Credit,Denver,D000561,65.149.11.248,M042,ATM,46,Doctor,227,1,8586.38,11/4/2024 8:09,Electronics
TX002378,AC00176,13.02,6/14/2023 16:24,Debit,Charlotte,D000387,121.67.144.20,M014,Branch,51,Doctor,42,1,6076.45,11/4/2024 8:11,Utilities
TX002379,AC00150,199.02,1/30/2023 17:36,Debit,Memphis,D000535,98.255.160.110,M081,ATM,22,Student,185,1,793.63,11/4/2024 8:08,Grocery
TX002380,AC00443,684.5,7/31/2023 18:52,Debit,Fort Worth,D000075,190.251.45.32,M035,Branch,29,Doctor,76,1,6258.63,11/4/2024 8:10,Travel
TX002381,AC00098,1173.74,9/25/2023 16:44,Credit,Virginia Beach,D000639,193.190.29.63,M086,Online,61,Doctor,61,1,10456.24,11/4/2024 8:07,Utilities
TX002382,AC00452,45.92,6/19/2023 17:25,Debit,Nashville,D000622,120.170.93.69,M087,ATM,26,Student,23,1,544.56,11/4/2024 8:06,Dining
TX002383,AC00119,761.73,9/11/2023 17:15,Debit,Columbus,D000191,89.6.100.149,M075,ATM,19,Student,27,1,151.28,11/4/2024 8:09,Travel
TX002384,AC00342,331.38,5/30/2023 17:13,Debit,Miami,D000621,19.20.13.234,M051,ATM,42,Engineer,122,1,844.55,11/4/2024 8:08,Travel
TX002385,AC00190,602.8,3/20/2023 17:25,Debit,Baltimore,D000333,170.225.23.251,M003,Branch,60,Retired,173,1,7417.69,11/4/2024 8:10,Travel
TX002386,AC00075,64.12,8/10/2023 17:12,Credit,Indianapolis,D000013,218.238.171.184,M097,Branch,57,Doctor,222,1,1029.09,11/4/2024 8:09,Grocery
TX002387,AC00450,57.38,2/13/2023 18:27,Debit,Kansas City,D000238,48.19.99.211,M062,Online,28,Student,86,1,899.52,11/4/2024 8:08,Utilities
TX002388,AC00300,94.64,5/15/2023 18:30,Credit,New York,D000543,216.32.4.105,M036,ATM,28,Student,144,1,586.76,11/4/2024 8:08,Healthcare
TX002389,AC00183,155.56,4/24/2023 16:07,Credit,Austin,D000033,53.218.177.171,M014,Branch,19,Student,64,1,129.79,11/4/2024 8:07,Utilities
TX002390,AC00079,301.39,7/4/2023 16:21,Credit,Denver,D000375,82.75.200.117,M050,Online,47,Doctor,104,1,10548.58,11/4/2024 8:07,Electronics
TX002391,AC00004,136.31,10/30/2023 16:38,Debit,Nashville,D000405,6.234.101.35,M055,Online,74,Retired,65,1,4384.95,11/4/2024 8:08,Dining
TX002392,AC00063,4.39,6/12/2023 16:03,Debit,Philadelphia,D000441,188.225.207.71,M084,ATM,26,Student,63,1,1429.61,11/4/2024 8:11,Healthcare
TX002393,AC00345,429.25,6/12/2023 16:26,Debit,Seattle,D000199,199.6.127.153,M090,Online,29,Engineer,107,1,5019.68,11/4/2024 8:08,Electronics
TX002394,AC00177,138.54,1/3/2023 17:56,Credit,Austin,D000022,195.237.152.198,M028,Branch,60,Engineer,93,1,8274.77,11/4/2024 8:09,Healthcare
TX002395,AC00165,33.03,8/10/2023 16:58,Debit,Washington,D000376,109.42.41.157,M019,Branch,21,Student,28,1,935.88,11/4/2024 8:09,Travel
TX002396,AC00097,76.39,2/27/2023 16:28,Debit,Sacramento,D000132,23.255.214.209,M005,Online,30,Doctor,80,1,11584.32,11/4/2024 8:10,Entertainment
TX002397,AC00241,25.32,3/7/2023 17:49,Debit,Oklahoma City,D000422,9.230.41.239,M090,ATM,19,Student,25,1,1642.34,11/4/2024 8:09,Electronics
TX002398,AC00308,330.91,3/6/2023 17:25,Debit,Kansas City,D000005,184.185.209.72,M041,ATM,36,Engineer,28,1,6481.35,11/4/2024 8:11,Grocery
TX002399,AC00308,153.55,11/8/2023 17:53,Debit,Denver,D000438,168.55.35.243,M099,Online,37,Doctor,16,1,5619.91,11/4/2024 8:07,Travel
TX002400,AC00088,217.61,2/28/2023 17:34,Debit,Omaha,D000512,19.228.76.177,M039,Online,27,Student,120,1,1661.1,11/4/2024 8:11,Dining
TX002401,AC00370,131.69,10/16/2023 16:22,Credit,Denver,D000044,30.229.179.194,M067,Branch,53,Engineer,59,1,2958.43,11/4/2024 8:07,Travel
TX002402,AC00073,953.17,10/12/2023 17:39,Debit,Raleigh,D000114,115.96.94.156,M024,Online,60,Retired,84,1,3506.11,11/4/2024 8:08,Retail
TX002403,AC00452,68.49,10/25/2023 17:37,Debit,Nashville,D000558,38.210.156.148,M051,Online,67,Retired,49,1,6683.31,11/4/2024 8:10,Travel
TX002404,AC00111,1493,6/7/2023 17:05,Debit,Colorado Springs,D000344,136.162.111.135,M096,ATM,69,Retired,151,1,1619.16,11/4/2024 8:07,Retail
TX002405,AC00150,470.62,2/27/2023 17:52,Debit,Tucson,D000642,180.224.54.115,M002,Branch,57,Doctor,127,1,12470.62,11/4/2024 8:06,Electronics
TX002406,AC00103,385.35,10/3/2023 17:14,Debit,Miami,D000326,194.174.252.1,M045,Branch,38,Doctor,269,1,5184.13,11/4/2024 8:12,Entertainment
TX002407,AC00176,74.72,7/25/2023 18:58,Debit,Phoenix,D000272,77.21.150.75,M031,Online,26,Student,132,1,165.75,11/4/2024 8:10,Dining
TX002408,AC00194,352.03,6/8/2023 16:49,Credit,Phoenix,D000599,13.30.106.126,M001,Online,27,Student,219,1,4846.68,11/4/2024 8:11,Grocery
TX002409,AC00225,275.87,8/28/2023 18:27,Debit,Seattle,D000302,111.78.64.133,M096,ATM,25,Student,112,1,1697.58,11/4/2024 8:07,Retail
TX002410,AC00267,90.94,11/24/2023 17:55,Credit,Colorado Springs,D000594,45.241.13.208,M084,ATM,63,Retired,56,1,3896.08,11/4/2024 8:12,Healthcare
TX002411,AC00129,206.25,10/3/2023 16:22,Debit,Baltimore,D000045,157.47.114.20,M074,ATM,74,Retired,56,1,3651.07,11/4/2024 8:07,Electronics
TX002412,AC00362,116.76,1/16/2023 16:55,Debit,Philadelphia,D000496,60.153.124.80,M067,ATM,51,Engineer,212,1,4480.43,11/4/2024 8:07,Travel
TX002413,AC00155,91.5,3/27/2023 16:26,Debit,Omaha,D000113,168.128.200.203,M033,ATM,47,Doctor,77,1,667.66,11/4/2024 8:07,Grocery
TX002414,AC00019,489.31,4/3/2023 16:34,Debit,Louisville,D000293,156.235.3.171,M089,Branch,43,Engineer,36,1,5595.22,11/4/2024 8:12,Grocery
